unix,date,time,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1.63865E+12,04-12-21,20:00:00,SOL/USDT,207.13,210.52,204.91,206.92,122858.91,25539815.07,42182
1.63864E+12,04-12-21,19:00:00,SOL/USDT,206.02,208.7,203.63,207.13,120094.61,24829554.41,34570
1.63864E+12,04-12-21,18:00:00,SOL/USDT,203.05,206.77,202.36,206.02,121674.09,24960552.16,31012
1.63864E+12,04-12-21,17:00:00,SOL/USDT,198.69,204.3,198.28,203.06,110864.29,22356584.54,29961
1.63863E+12,04-12-21,16:00:00,SOL/USDT,205.03,206.62,198.28,198.71,192907.55,38831595.99,48636
1.63863E+12,04-12-21,15:00:00,SOL/USDT,202.95,207.66,202.5,205.05,216788.94,44484434.22,67650
1.63863E+12,04-12-21,14:00:00,SOL/USDT,193.61,205.22,192.9,202.95,228391.39,45428115.64,73355
1.63862E+12,04-12-21,13:00:00,SOL/USDT,190.22,193.99,188.61,193.63,120086.7,23011376.46,35539
1.63862E+12,04-12-21,12:00:00,SOL/USDT,188.29,195,188.29,190.22,179804.27,34483491.91,51467
1.63862E+12,04-12-21,11:00:00,SOL/USDT,193.71,194.35,185.49,188.24,171891.42,32502319.63,68998
1.63861E+12,04-12-21,10:00:00,SOL/USDT,193.22,195.19,189.5,193.71,142871.74,27477689.29,57714
1.63861E+12,04-12-21,09:00:00,SOL/USDT,191.78,194.87,190.5,193.19,125414.04,24133178.19,42485
1.6386E+12,04-12-21,08:00:00,SOL/USDT,193.04,196.81,191.26,191.79,198235.48,38486753.37,57722
1.6386E+12,04-12-21,07:00:00,SOL/USDT,190.41,193.06,185.04,193,296583.12,56212001.39,80566
1.6386E+12,04-12-21,06:00:00,SOL/USDT,193.37,197,187.21,190.4,485508.78,93109739.64,145405
1.63859E+12,04-12-21,05:00:00,SOL/USDT,193,195.5,169,193.37,953925.88,174991282.9,291923
1.63859E+12,04-12-21,04:00:00,SOL/USDT,196.09,202.16,190,192.99,234340.12,46007627.16,79854
1.63859E+12,04-12-21,03:00:00,SOL/USDT,205.59,205.69,195.92,196.09,147316.78,29535700.66,53530
1.63858E+12,04-12-21,02:00:00,SOL/USDT,203.99,205.8,201.52,205.54,77138.89,15717386.93,25947
1.63858E+12,04-12-21,01:00:00,SOL/USDT,203.21,205.13,200.5,204.03,149109.68,30241952.09,48730
1.63858E+12,04-12-21,00:00:00,SOL/USDT,211.65,212.62,202,203.18,151118.31,31192445.69,60892
1.63857E+12,03-12-21,23:00:00,SOL/USDT,210.63,213.84,210.57,211.65,73758.22,15650383.42,21070
1.63857E+12,03-12-21,22:00:00,SOL/USDT,214.76,216.01,210.51,210.64,71225.8,15217244.4,26213
1.63857E+12,03-12-21,21:00:00,SOL/USDT,216.12,219.25,214.2,214.79,172578.35,37438042.99,54244
1.63856E+12,03-12-21,20:00:00,SOL/USDT,212.75,216.89,204.68,216.2,374131.91,79150254.08,131412
1.63856E+12,03-12-21,19:00:00,SOL/USDT,218.09,218.16,210.85,212.75,205108.4,43879999.16,73423
1.63855E+12,03-12-21,18:00:00,SOL/USDT,218.6,220.65,215.01,218.08,174283.59,37937473,58881
1.63855E+12,03-12-21,17:00:00,SOL/USDT,219.49,223.19,216.64,218.6,205083.93,45103102.14,69788
1.63855E+12,03-12-21,16:00:00,SOL/USDT,224.3,226.13,217.86,219.49,240830.62,53492779.25,99904
1.63854E+12,03-12-21,15:00:00,SOL/USDT,230.54,231,222.83,224.27,199919.65,45425706.62,73017
1.63854E+12,03-12-21,14:00:00,SOL/USDT,235.9,237.37,229,230.55,119216.34,27807533.48,51741
1.63854E+12,03-12-21,13:00:00,SOL/USDT,235.25,239.37,235.25,235.85,83395.59,19810960.53,39609
1.63853E+12,03-12-21,12:00:00,SOL/USDT,237.55,238.09,235.21,235.25,80313.08,19001857.52,24826
1.63853E+12,03-12-21,11:00:00,SOL/USDT,236.3,238.34,236.11,237.54,92477.93,21955896.34,36739
1.63853E+12,03-12-21,10:00:00,SOL/USDT,234.41,237.71,233.51,236.27,123455.57,29069248.3,49959
1.63852E+12,03-12-21,09:00:00,SOL/USDT,232,234.43,230.84,234.42,49309.22,11457076.55,20361
1.63852E+12,03-12-21,08:00:00,SOL/USDT,232.5,232.73,229.68,232,60498.88,13969591.39,17688
1.63851E+12,03-12-21,07:00:00,SOL/USDT,234.27,234.41,231.7,232.49,48904.08,11385463.9,15501
1.63851E+12,03-12-21,06:00:00,SOL/USDT,230.9,235.35,230.9,234.28,68882.23,16089744.76,26184
1.63851E+12,03-12-21,05:00:00,SOL/USDT,229.97,231.76,228.26,230.9,48728.4,11225485.78,14142
1.6385E+12,03-12-21,04:00:00,SOL/USDT,229.95,231.6,229,229.98,43673.61,10060447.99,17633
1.6385E+12,03-12-21,03:00:00,SOL/USDT,228.24,230.49,226.33,229.97,58689.35,13413824.66,19993
1.6385E+12,03-12-21,02:00:00,SOL/USDT,230.6,231.69,226.37,228.23,94214.85,21497259.35,31190
1.63849E+12,03-12-21,01:00:00,SOL/USDT,231.43,234,228.55,230.6,82007.68,18956301.86,29879
1.63849E+12,03-12-21,00:00:00,SOL/USDT,233.59,236.4,230.36,231.44,96447.13,22508997.88,45720
1.63849E+12,02-12-21,23:00:00,SOL/USDT,238.21,238.48,231.76,233.6,173071.3,40580257.25,67661
1.63848E+12,02-12-21,22:00:00,SOL/USDT,241.84,243,237.09,238.2,99482.8,23872223.5,47695
1.63848E+12,02-12-21,21:00:00,SOL/USDT,239.53,243.12,236.99,241.8,170852.18,41053173.13,100380
1.63848E+12,02-12-21,20:00:00,SOL/USDT,234.13,239.57,233.1,239.48,177689.3,42066030.61,87104
1.63847E+12,02-12-21,19:00:00,SOL/USDT,233.64,235.98,232.9,234.12,202244.79,47499841.34,55637
1.63847E+12,02-12-21,18:00:00,SOL/USDT,230.08,233.9,227.55,233.68,135047.56,31186796.27,54138
1.63846E+12,02-12-21,17:00:00,SOL/USDT,228.74,232.23,227.48,230.08,110827.16,25487265.69,36440
1.63846E+12,02-12-21,16:00:00,SOL/USDT,229.43,232.75,224.65,228.71,237164.55,54310000.1,86646
1.63846E+12,02-12-21,15:00:00,SOL/USDT,228.81,232.11,224.31,229.47,177740.65,40609659.98,86424
1.63845E+12,02-12-21,14:00:00,SOL/USDT,223.07,228.82,222.35,228.74,103666.23,23385319.1,33411
1.63845E+12,02-12-21,13:00:00,SOL/USDT,224.98,225.85,221.78,223.17,83574.65,18644591.29,29741
1.63845E+12,02-12-21,12:00:00,SOL/USDT,226.78,227.51,223.3,224.99,97066.45,21893764.48,27670
1.63844E+12,02-12-21,11:00:00,SOL/USDT,227.74,228.76,224.08,226.79,93707.68,21226304,26868
1.63844E+12,02-12-21,10:00:00,SOL/USDT,227.26,229,225.94,227.74,81763.69,18592544.74,19914
1.63844E+12,02-12-21,09:00:00,SOL/USDT,228.07,229.72,226.44,227.27,88638.34,20220026.44,40023
1.63843E+12,02-12-21,08:00:00,SOL/USDT,222.88,228.74,222.41,228.07,71569.23,16215789.97,31909
1.63843E+12,02-12-21,07:00:00,SOL/USDT,223.13,225.52,222.48,222.89,67175.84,15047822.06,20988
1.63842E+12,02-12-21,06:00:00,SOL/USDT,223.06,224.46,221.42,223.12,57722.8,12869511.95,20517
1.63842E+12,02-12-21,05:00:00,SOL/USDT,225.24,226.44,222.77,223.06,54236.01,12165063.23,15747
1.63842E+12,02-12-21,04:00:00,SOL/USDT,224.23,227.4,223.95,225.25,76931.78,17356425.77,23015
1.63841E+12,02-12-21,03:00:00,SOL/USDT,226.26,226.87,220,224.24,182972.98,40762414.37,80476
1.63841E+12,02-12-21,02:00:00,SOL/USDT,233.84,234.34,226.06,226.26,150750.74,34486737.1,64404
1.63841E+12,02-12-21,01:00:00,SOL/USDT,228.78,236.24,226.79,233.86,208374.36,48582097,126450
1.6384E+12,02-12-21,00:00:00,SOL/USDT,229.81,230.38,224.56,228.8,140441.6,31958386.21,64855
1.6384E+12,01-12-21,23:00:00,SOL/USDT,225.79,231,225.37,229.81,137683.18,31498084.79,56350
1.6384E+12,01-12-21,22:00:00,SOL/USDT,224.74,226,221.91,225.77,74741.76,16747538.1,23080
1.63839E+12,01-12-21,21:00:00,SOL/USDT,225.02,225.98,220.11,224.68,169345.16,37741530.36,59194
1.63839E+12,01-12-21,20:00:00,SOL/USDT,230.15,230.99,224.15,225.02,156585.4,35575505.19,67545
1.63839E+12,01-12-21,19:00:00,SOL/USDT,225.24,232.63,221.45,230.14,313943.58,71433263.75,128499
1.63838E+12,01-12-21,18:00:00,SOL/USDT,226.51,228.5,225,225.24,72705.49,16497862.77,37194
1.63838E+12,01-12-21,17:00:00,SOL/USDT,228.91,231.7,226.42,226.52,126752.44,29038490.63,70493
1.63837E+12,01-12-21,16:00:00,SOL/USDT,229.51,229.92,226.54,228.97,82335.15,18784119.43,29833
1.63837E+12,01-12-21,15:00:00,SOL/USDT,228.81,229.85,226.27,229.51,108013.26,24664825.62,48111
1.63837E+12,01-12-21,14:00:00,SOL/USDT,224.21,228.91,224.06,228.81,174856.42,39612697.75,90366
1.63836E+12,01-12-21,13:00:00,SOL/USDT,221.41,224.75,220.74,224.2,85194.01,19049865.8,30204
1.63836E+12,01-12-21,12:00:00,SOL/USDT,221.3,224.31,220.49,221.41,83982.5,18674260.87,22927
1.63836E+12,01-12-21,11:00:00,SOL/USDT,222.59,223.97,220.23,221.29,107618.36,23907154.46,28600
1.63835E+12,01-12-21,10:00:00,SOL/USDT,223.46,224.45,220.81,222.59,142746.75,31773845.82,45842
1.63835E+12,01-12-21,09:00:00,SOL/USDT,217.64,223.95,216.8,223.43,120715.38,26646502.47,63902
1.63835E+12,01-12-21,08:00:00,SOL/USDT,218.44,219.98,216.24,217.62,85032.21,18529890.18,32273
1.63834E+12,01-12-21,07:00:00,SOL/USDT,217.89,220.88,217.74,218.42,112083.79,24593129.82,49912
1.63834E+12,01-12-21,06:00:00,SOL/USDT,215.36,219,214.47,217.89,73127.06,15878070.83,33784
1.63833E+12,01-12-21,05:00:00,SOL/USDT,215.8,217.82,214.49,215.37,63114.9,13664126.81,30261
1.63833E+12,01-12-21,04:00:00,SOL/USDT,214.92,216.43,214.27,215.77,61596.54,13266489.94,27938
1.63833E+12,01-12-21,03:00:00,SOL/USDT,213.89,215,212.38,214.93,51437.89,10986183.68,21256
1.63832E+12,01-12-21,02:00:00,SOL/USDT,210.64,214.79,210.54,213.93,62116.27,13229023.49,22265
1.63832E+12,01-12-21,01:00:00,SOL/USDT,211.35,212.04,209.84,210.66,43336.96,9142819.19,16653
1.63832E+12,01-12-21,00:00:00,SOL/USDT,208.52,211.62,207.89,211.32,80413.77,16893357.1,21040
1.63831E+12,30-11-21,23:00:00,SOL/USDT,210.13,210.47,208.19,208.53,47861.24,10015287.25,23089
1.63831E+12,30-11-21,22:00:00,SOL/USDT,212.7,213.9,210.06,210.2,49031.65,10402981.57,12935
1.63831E+12,30-11-21,21:00:00,SOL/USDT,212.26,213.94,210.98,212.7,54268.66,11534906.15,24754
1.6383E+12,30-11-21,20:00:00,SOL/USDT,215.4,215.83,211.72,212.19,77462.07,16574210.94,19229
1.6383E+12,30-11-21,19:00:00,SOL/USDT,216.04,216.09,212.78,215.41,74615.56,15987862.94,21954
1.6383E+12,30-11-21,18:00:00,SOL/USDT,212.5,216.13,211.13,215.99,82711.23,17676642.31,30443
1.63829E+12,30-11-21,17:00:00,SOL/USDT,210.23,213.77,207.74,212.5,100969.28,21325006.71,32473
1.63829E+12,30-11-21,16:00:00,SOL/USDT,213.03,215.3,207.83,210.22,225650.78,47682722.19,81987
1.63828E+12,30-11-21,15:00:00,SOL/USDT,214.55,218.28,212.32,213.03,195303.15,42131808.13,65787
1.63828E+12,30-11-21,14:00:00,SOL/USDT,214.62,216.43,213.07,214.52,124334.97,26687833.94,30240
1.63828E+12,30-11-21,13:00:00,SOL/USDT,214.81,216.1,212.4,214.6,152751.3,32693598.83,40293
1.63827E+12,30-11-21,12:00:00,SOL/USDT,207.18,217.47,207.12,214.81,312366.87,66482707.37,131184
1.63827E+12,30-11-21,11:00:00,SOL/USDT,203.31,207.5,202.29,207.19,87041.71,17856671.7,29336
1.63827E+12,30-11-21,10:00:00,SOL/USDT,201.37,203.53,200.5,203.29,54936.83,11089807.39,13545
1.63826E+12,30-11-21,09:00:00,SOL/USDT,201.58,202.47,200.28,201.38,37980.1,7647316.119,13086
1.63826E+12,30-11-21,08:00:00,SOL/USDT,201.82,203.71,199.55,201.59,75451.12,15178845.48,21523
1.63826E+12,30-11-21,07:00:00,SOL/USDT,203.21,204.19,200.52,201.77,47349.22,9578979.327,15043
1.63825E+12,30-11-21,06:00:00,SOL/USDT,201.66,203.43,200.02,203.2,89382.36,18027360.95,23173
1.63825E+12,30-11-21,05:00:00,SOL/USDT,204.38,206.1,201.64,201.67,59896.61,12215521.67,21683
1.63824E+12,30-11-21,04:00:00,SOL/USDT,203.74,204.46,202.08,204.37,41108.17,8365920.454,11687
1.63824E+12,30-11-21,03:00:00,SOL/USDT,204.33,204.69,201.2,203.72,53349.71,10818845.79,21562
1.63824E+12,30-11-21,02:00:00,SOL/USDT,204.71,205.53,203.91,204.35,26389.84,5405762.95,8194
1.63823E+12,30-11-21,01:00:00,SOL/USDT,205.61,206.53,203.82,204.72,48908.39,10028145.5,17706
1.63823E+12,30-11-21,00:00:00,SOL/USDT,204.1,205.78,203.68,205.6,57613.57,11786468.81,22457
1.63823E+12,29-11-21,23:00:00,SOL/USDT,204.6,205.81,203.66,204.09,57003.02,11659016.7,21425
1.63822E+12,29-11-21,22:00:00,SOL/USDT,206.82,207.22,204.39,204.55,43173.34,8890000.816,20416
1.63822E+12,29-11-21,21:00:00,SOL/USDT,206,208,205.62,206.82,44865.99,9281635.272,15460
1.63822E+12,29-11-21,20:00:00,SOL/USDT,206.06,207.48,205.52,206,42416.51,8761355.168,13741
1.63821E+12,29-11-21,19:00:00,SOL/USDT,209.59,209.82,205.24,206.05,82829.66,17198978.76,29898
1.63821E+12,29-11-21,18:00:00,SOL/USDT,210.63,211.2,209.4,209.59,44890.15,9450433.269,15382
1.63821E+12,29-11-21,17:00:00,SOL/USDT,209.69,212.75,209.12,210.63,98290.34,20764179.13,42826
1.6382E+12,29-11-21,16:00:00,SOL/USDT,206.91,210.73,206.62,209.66,91596.14,19105199.43,33174
1.6382E+12,29-11-21,15:00:00,SOL/USDT,206.57,206.95,204.01,206.92,51323.62,10537783.67,24194
1.63819E+12,29-11-21,14:00:00,SOL/USDT,209.38,210.84,206.13,206.53,71926.93,14972984.62,26781
1.63819E+12,29-11-21,13:00:00,SOL/USDT,203.83,210.61,203.59,209.38,138515.93,28806694.27,60484
1.63819E+12,29-11-21,12:00:00,SOL/USDT,203.43,204.91,203.08,203.74,38355.45,7823523.253,13922
1.63818E+12,29-11-21,11:00:00,SOL/USDT,205.41,205.95,203.38,203.38,39372.11,8058608.106,13133
1.63818E+12,29-11-21,10:00:00,SOL/USDT,202.16,206.25,201.92,205.4,66542.86,13601908.87,25037
1.63818E+12,29-11-21,09:00:00,SOL/USDT,203.68,204.95,201.02,202.15,58757.91,11932912.71,21046
1.63817E+12,29-11-21,08:00:00,SOL/USDT,203.79,204.56,201.62,203.68,46656.68,9468926.854,23273
1.63817E+12,29-11-21,07:00:00,SOL/USDT,204.6,204.9,203.32,203.79,36362.44,7425043.257,11963
1.63817E+12,29-11-21,06:00:00,SOL/USDT,203.45,206.61,203.41,204.6,83678.71,17162082.56,34601
1.63816E+12,29-11-21,05:00:00,SOL/USDT,201.62,203.82,201.01,203.46,36562.84,7401794.33,11369
1.63816E+12,29-11-21,04:00:00,SOL/USDT,200.87,203.18,200.73,201.61,44196.05,8926170.597,12490
1.63815E+12,29-11-21,03:00:00,SOL/USDT,200.69,201.5,200.33,200.85,46410.81,9318411.952,12209
1.63815E+12,29-11-21,02:00:00,SOL/USDT,201.9,202.33,200.61,200.66,35851.11,7219971.901,11175
1.63815E+12,29-11-21,01:00:00,SOL/USDT,201.71,203.98,201.11,201.88,65459.69,13243671.98,23577
1.63814E+12,29-11-21,00:00:00,SOL/USDT,200.71,203.02,199.63,201.71,93725.28,18890265.7,27662
1.63814E+12,28-11-21,23:00:00,SOL/USDT,195.86,201.97,195.86,200.69,123312.78,24593430.99,34268
1.63814E+12,28-11-21,22:00:00,SOL/USDT,198.34,202.1,195.82,195.86,169075.22,33654308.21,50024
1.63813E+12,28-11-21,21:00:00,SOL/USDT,192.42,198.73,192.41,198.27,132547.95,26018409.49,45600
1.63813E+12,28-11-21,20:00:00,SOL/USDT,188.52,192.78,188.52,192.42,63612.48,12135695.18,21882
1.63813E+12,28-11-21,19:00:00,SOL/USDT,185.68,189.75,185.13,188.51,68326.75,12824149.19,23469
1.63812E+12,28-11-21,18:00:00,SOL/USDT,185.95,186.65,180.93,185.68,108831,20031639.18,38372
1.63812E+12,28-11-21,17:00:00,SOL/USDT,187.36,188.1,184.51,185.96,70327.13,13082232.44,18925
1.63812E+12,28-11-21,16:00:00,SOL/USDT,188.98,189.76,185.7,187.36,53152.43,9957263.293,18520
1.63811E+12,28-11-21,15:00:00,SOL/USDT,189.87,190.37,188.25,188.99,26554.42,5023854.486,8216
1.63811E+12,28-11-21,14:00:00,SOL/USDT,189.9,190.89,187.95,189.85,37564.55,7112659.879,12265
1.6381E+12,28-11-21,13:00:00,SOL/USDT,190.7,190.99,189.09,189.98,27734.22,5266289.686,8508
1.6381E+12,28-11-21,12:00:00,SOL/USDT,190.09,191.46,189.7,190.67,42612.84,8122080.925,12135
1.6381E+12,28-11-21,11:00:00,SOL/USDT,190.57,191.49,189.3,190.07,39550.17,7521981.119,10750
1.63809E+12,28-11-21,10:00:00,SOL/USDT,189.65,191.43,188.49,190.57,37920.73,7200623.775,13243
1.63809E+12,28-11-21,09:00:00,SOL/USDT,189.29,189.81,187.34,189.69,29939.89,5644218.082,9748
1.63809E+12,28-11-21,08:00:00,SOL/USDT,189.82,190.2,188.38,189.29,28218.29,5342556,8134
1.63808E+12,28-11-21,07:00:00,SOL/USDT,189.57,189.9,188.73,189.82,29817.55,5643631.753,8215
1.63808E+12,28-11-21,06:00:00,SOL/USDT,189.57,190.11,187.82,189.56,39450.49,7458367.989,10637
1.63808E+12,28-11-21,05:00:00,SOL/USDT,186.63,189.57,186,189.53,31623.67,5955493.256,10289
1.63807E+12,28-11-21,04:00:00,SOL/USDT,187.15,188.84,185.99,186.62,46857.44,8779272.02,14604
1.63807E+12,28-11-21,03:00:00,SOL/USDT,186.75,187.87,185.02,187.13,56905.14,10606741.81,15857
1.63806E+12,28-11-21,02:00:00,SOL/USDT,187.17,188.85,184.7,186.73,147481.1,27434832.31,31410
1.63806E+12,28-11-21,01:00:00,SOL/USDT,191.25,191.99,185.91,187.19,90302.12,17007523.36,28645
1.63806E+12,28-11-21,00:00:00,SOL/USDT,192.74,193.15,188.8,191.26,59262.49,11313211.05,21082
1.63805E+12,27-11-21,23:00:00,SOL/USDT,194.47,194.68,191.26,192.74,39040.21,7525343.326,12091
1.63805E+12,27-11-21,22:00:00,SOL/USDT,194.08,195.27,193.03,194.46,23913.58,4646117.975,9803
1.63805E+12,27-11-21,21:00:00,SOL/USDT,193.01,195.07,190.61,194.1,63601.19,12229099.72,24595
1.63804E+12,27-11-21,20:00:00,SOL/USDT,196.31,197.72,192.46,193.01,48731.22,9494304.146,19518
1.63804E+12,27-11-21,19:00:00,SOL/USDT,196.56,196.99,195.95,196.29,25110.99,4933222.417,8749
1.63804E+12,27-11-21,18:00:00,SOL/USDT,198.92,199.12,195.9,196.58,37548.46,7398225.479,17350
1.63803E+12,27-11-21,17:00:00,SOL/USDT,197.28,198.98,197.07,198.93,33534.91,6639931.237,10063
1.63803E+12,27-11-21,16:00:00,SOL/USDT,196.46,198.64,195.89,197.28,38748.73,7653156.298,11494
1.63803E+12,27-11-21,15:00:00,SOL/USDT,196.68,198.04,196.31,196.46,34479.3,6794487.345,13250
1.63802E+12,27-11-21,14:00:00,SOL/USDT,197.82,199.39,196.39,196.66,37280.14,7383535.222,13110
1.63802E+12,27-11-21,13:00:00,SOL/USDT,197.54,199.19,196.86,197.85,50610.21,10033080.88,16031
1.63801E+12,27-11-21,12:00:00,SOL/USDT,196.18,198.22,196.18,197.53,34776.06,6864211.247,12923
1.63801E+12,27-11-21,11:00:00,SOL/USDT,197.98,198.62,195.67,196.2,46490.55,9172310.92,19290
1.63801E+12,27-11-21,10:00:00,SOL/USDT,195.3,198.55,194.46,198,69439.17,13688086.25,18023
1.638E+12,27-11-21,09:00:00,SOL/USDT,196.58,197.93,194.64,195.35,46348.49,9088761.215,14184
1.638E+12,27-11-21,08:00:00,SOL/USDT,194.3,198.37,194.27,196.58,68048.57,13393336.36,23098
1.638E+12,27-11-21,07:00:00,SOL/USDT,193.65,194.63,192.62,194.29,31757.36,6147309.114,16504
1.63799E+12,27-11-21,06:00:00,SOL/USDT,193.79,195.26,193.35,193.68,29414.78,5716031.758,17048
1.63799E+12,27-11-21,05:00:00,SOL/USDT,197.86,198.33,193.73,193.81,43541.85,8535489.957,13707
1.63799E+12,27-11-21,04:00:00,SOL/USDT,195.39,198.24,193.86,197.84,52316.1,10288036.33,18791
1.63798E+12,27-11-21,03:00:00,SOL/USDT,194.82,196.21,193.71,195.39,36180.69,7060227.684,11967
1.63798E+12,27-11-21,02:00:00,SOL/USDT,194.2,195.28,192.62,194.84,39022.45,7576459.152,11523
1.63797E+12,27-11-21,01:00:00,SOL/USDT,193.98,194.51,191.86,194.14,44611.54,8631271.318,14381
1.63797E+12,27-11-21,00:00:00,SOL/USDT,192.37,196.34,191.29,193.95,54408.72,10559657.88,19745
1.63797E+12,26-11-21,23:00:00,SOL/USDT,193.77,195.58,191.24,192.42,53811.7,10384657.43,20438
1.63796E+12,26-11-21,22:00:00,SOL/USDT,195.91,198.36,193.55,193.81,52875.48,10365618.61,16208
1.63796E+12,26-11-21,21:00:00,SOL/USDT,199.66,200.76,195.7,195.88,63101.13,12532042.12,22473
1.63796E+12,26-11-21,20:00:00,SOL/USDT,197.75,200.23,195.85,199.73,86360.43,17096087.45,22967
1.63795E+12,26-11-21,19:00:00,SOL/USDT,194.64,198.46,194.08,197.73,87982.43,17323395.74,22907
1.63795E+12,26-11-21,18:00:00,SOL/USDT,194.56,195.74,192.5,194.63,48963.01,9499668.123,16534
1.63795E+12,26-11-21,17:00:00,SOL/USDT,193.26,197,193.01,194.54,80071.85,15625477.06,24531
1.63794E+12,26-11-21,16:00:00,SOL/USDT,192.73,194.45,190.13,193.21,83260.22,15995877.2,27091
1.63794E+12,26-11-21,15:00:00,SOL/USDT,195.81,195.81,192.22,192.75,90023.78,17427021.94,27193
1.63794E+12,26-11-21,14:00:00,SOL/USDT,196.71,198.25,195.04,195.81,120748.27,23733716.24,37049
1.63793E+12,26-11-21,13:00:00,SOL/USDT,191.65,196.74,190,196.66,140664.94,27143884.09,47378
1.63793E+12,26-11-21,12:00:00,SOL/USDT,185.31,191.92,182.7,191.62,185120.04,34726576.48,55862
1.63792E+12,26-11-21,11:00:00,SOL/USDT,186.46,190.14,183.75,185.31,184521.91,34457294.59,54434
1.63792E+12,26-11-21,10:00:00,SOL/USDT,189.32,189.49,186.2,186.46,145083.42,27281879.64,35471
1.63792E+12,26-11-21,09:00:00,SOL/USDT,190.5,192.49,188.25,189.26,221855.3,42247893.01,66463
1.63791E+12,26-11-21,08:00:00,SOL/USDT,201.35,201.42,185.13,190.5,528345.15,101100897.3,158429
1.63791E+12,26-11-21,07:00:00,SOL/USDT,203.35,203.53,200.01,201.39,190713.89,38412988.06,37839
1.63791E+12,26-11-21,06:00:00,SOL/USDT,203.93,204.73,202.51,203.36,74566.24,15161318.54,22208
1.6379E+12,26-11-21,05:00:00,SOL/USDT,204.72,204.99,203.51,203.92,91285.07,18634871.52,19219
1.6379E+12,26-11-21,04:00:00,SOL/USDT,205.5,207.1,204.29,204.72,46265.12,9503391.061,13829
1.6379E+12,26-11-21,03:00:00,SOL/USDT,205.97,207.05,205.18,205.5,39857.78,8215040.479,12730
1.63789E+12,26-11-21,02:00:00,SOL/USDT,206.86,207.63,205.43,205.93,53810.03,11119125.85,17041
1.63789E+12,26-11-21,01:00:00,SOL/USDT,207.61,209,206.85,206.89,50305.48,10446630.53,14559
1.63788E+12,26-11-21,00:00:00,SOL/USDT,209.94,210.53,207.33,207.61,56512.77,11794148.05,17774
1.63788E+12,25-11-21,23:00:00,SOL/USDT,209.71,211.88,209.35,209.97,36234.93,7624444.418,12468
1.63788E+12,25-11-21,22:00:00,SOL/USDT,208.48,210.25,207.45,209.72,37506.73,7829136.001,12245
1.63787E+12,25-11-21,21:00:00,SOL/USDT,210.91,211.97,208.16,208.48,65108.65,13645321.98,18226
1.63787E+12,25-11-21,20:00:00,SOL/USDT,210.44,212.65,210.4,210.91,56753.85,11992837.6,14320
1.63787E+12,25-11-21,19:00:00,SOL/USDT,212.1,212.59,209.9,210.45,62486.96,13179558.75,20135
1.63786E+12,25-11-21,18:00:00,SOL/USDT,214.37,214.69,211.75,212.1,53170.11,11317231.53,17255
1.63786E+12,25-11-21,17:00:00,SOL/USDT,213.87,216.11,213.71,214.4,98399.18,21144244.98,22318
1.63786E+12,25-11-21,16:00:00,SOL/USDT,214.44,216.35,213.03,213.87,102346.62,21984424.45,36903
1.63785E+12,25-11-21,15:00:00,SOL/USDT,213.16,214.67,212.22,214.42,81284.77,17359537.39,23446
1.63785E+12,25-11-21,14:00:00,SOL/USDT,211.67,213.61,210.86,213.14,53693.66,11401966.92,19540
1.63785E+12,25-11-21,13:00:00,SOL/USDT,213.89,214.6,210.86,211.7,111254.97,23655571.92,36191
1.63784E+12,25-11-21,12:00:00,SOL/USDT,208.43,214.04,208,213.87,128911.94,27279310.58,50868
1.63784E+12,25-11-21,11:00:00,SOL/USDT,207.13,210.86,206.34,208.44,87631.21,18252555.15,30447
1.63783E+12,25-11-21,10:00:00,SOL/USDT,204.28,209.06,203.32,207.11,139758.72,28935125,47999
1.63783E+12,25-11-21,09:00:00,SOL/USDT,203.92,204.56,201.93,204.28,90072.87,18298984.48,30352
1.63783E+12,25-11-21,08:00:00,SOL/USDT,205.69,207.5,203.8,203.93,67594.24,13903030.6,21023
1.63782E+12,25-11-21,07:00:00,SOL/USDT,206.13,207.71,205.16,205.7,55399.21,11440954.94,16207
1.63782E+12,25-11-21,06:00:00,SOL/USDT,205.59,207.86,205.39,206.13,50288.6,10398438.55,16561
1.63782E+12,25-11-21,05:00:00,SOL/USDT,207.89,208.59,204.8,205.58,55150.07,11405000.28,17368
1.63781E+12,25-11-21,04:00:00,SOL/USDT,210.87,211.22,206.53,207.89,58481.86,12165149.08,19658
1.63781E+12,25-11-21,03:00:00,SOL/USDT,208.82,211.25,207.87,210.95,41288.07,8660343.321,15032
1.63781E+12,25-11-21,02:00:00,SOL/USDT,209.11,209.8,207.54,208.81,35702.05,7449627.282,13514
1.6378E+12,25-11-21,01:00:00,SOL/USDT,209.95,211.7,208.27,209.12,94900.75,19941888.74,28342
1.6378E+12,25-11-21,00:00:00,SOL/USDT,205.76,210.58,204.71,209.97,101417.17,21132806.67,36582
1.63779E+12,24-11-21,23:00:00,SOL/USDT,205.29,206.83,203.84,205.7,50125.57,10296397.41,15296
1.63779E+12,24-11-21,22:00:00,SOL/USDT,206.91,207.92,204.15,205.33,47968.46,9880785.904,14948
1.63779E+12,24-11-21,21:00:00,SOL/USDT,206.16,207.49,204.36,206.82,70458.03,14495929.19,21254
1.63778E+12,24-11-21,20:00:00,SOL/USDT,202.06,206.4,200.73,206.16,102726.76,20982755.59,33726
1.63778E+12,24-11-21,19:00:00,SOL/USDT,203.73,204.32,200.14,202.05,131884.85,26627882.17,39318
