unix,date,time,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1.60476E+12,07-11-20,14:00:00,USDC/USDT,0.9987,0.9988,0.9984,0.9985,1048421.07,1046999.449,965
1.60475E+12,07-11-20,13:00:00,USDC/USDT,0.9988,0.9989,0.9986,0.9987,939470.07,938233.3006,678
1.60475E+12,07-11-20,12:00:00,USDC/USDT,0.9988,0.9988,0.9986,0.9987,532473.59,531793.3558,561
1.60475E+12,07-11-20,11:00:00,USDC/USDT,0.9987,0.9988,0.9985,0.9987,1248935.11,1247305.497,1072
1.60474E+12,07-11-20,10:00:00,USDC/USDT,0.9987,0.9988,0.9985,0.9987,395651.75,395115.5191,378
1.60474E+12,07-11-20,09:00:00,USDC/USDT,0.9987,0.9987,0.9983,0.9986,896114.52,894796.2238,963
1.60474E+12,07-11-20,08:00:00,USDC/USDT,0.9986,0.9987,0.9984,0.9987,821577.64,820404.395,577
1.60473E+12,07-11-20,07:00:00,USDC/USDT,0.9986,0.9987,0.9985,0.9986,459014.13,458362.6455,384
1.60473E+12,07-11-20,06:00:00,USDC/USDT,0.9985,0.9988,0.9984,0.9986,971470.75,970067.259,491
1.60473E+12,07-11-20,05:00:00,USDC/USDT,0.9987,0.9987,0.9984,0.9985,495144.24,494435.3017,355
1.60472E+12,07-11-20,04:00:00,USDC/USDT,0.9988,0.9988,0.9985,0.9986,444072.32,443478.4444,399
1.60472E+12,07-11-20,03:00:00,USDC/USDT,0.9988,0.9988,0.9986,0.9987,945005.67,943757.6525,703
1.60471E+12,07-11-20,02:00:00,USDC/USDT,0.9985,0.9988,0.9985,0.9987,1245270.19,1243611.817,1087
1.60471E+12,07-11-20,01:00:00,USDC/USDT,0.9985,0.9987,0.9981,0.9986,3428460.07,3423011.905,2035
1.60471E+12,07-11-20,00:00:00,USDC/USDT,0.9987,0.9989,0.9984,0.9985,1026174.56,1024775.869,885
1.6047E+12,06-11-20,23:00:00,USDC/USDT,0.999,0.999,0.9985,0.9987,1071414.45,1070072.727,1280
1.6047E+12,06-11-20,22:00:00,USDC/USDT,0.9989,0.9991,0.9989,0.9989,738222.01,737452.9686,877
1.6047E+12,06-11-20,21:00:00,USDC/USDT,0.999,0.9993,0.9989,0.9989,873862.99,873109.4767,731
1.60469E+12,06-11-20,20:00:00,USDC/USDT,0.9987,0.9991,0.9987,0.999,753280.17,752494.76,980
1.60469E+12,06-11-20,19:00:00,USDC/USDT,0.9989,0.9989,0.9986,0.9988,495509.87,494906.255,702
1.60469E+12,06-11-20,18:00:00,USDC/USDT,0.9989,0.9991,0.9984,0.9988,1490337.95,1488540.88,991
1.60468E+12,06-11-20,17:00:00,USDC/USDT,0.9988,0.9991,0.9987,0.9988,1202946.6,1201605.14,885
1.60468E+12,06-11-20,16:00:00,USDC/USDT,0.9989,0.9991,0.9988,0.9988,1127895.91,1126707.809,996
1.60467E+12,06-11-20,15:00:00,USDC/USDT,0.9992,0.9993,0.9988,0.9989,1328188.58,1326950.728,1081
1.60467E+12,06-11-20,14:00:00,USDC/USDT,0.9991,0.9993,0.999,0.9993,1594267.23,1593016.236,908
1.60467E+12,06-11-20,13:00:00,USDC/USDT,0.9991,0.9992,0.9988,0.9991,1091027.86,1089973.51,888
1.60466E+12,06-11-20,12:00:00,USDC/USDT,0.9988,0.9992,0.9986,0.9991,908712.51,907714.2005,899
1.60466E+12,06-11-20,11:00:00,USDC/USDT,0.9986,0.9989,0.9985,0.9988,1193021.77,1191479.14,1113
1.60466E+12,06-11-20,10:00:00,USDC/USDT,0.9989,0.999,0.9984,0.9986,1491464.66,1489498.239,1505
1.60465E+12,06-11-20,09:00:00,USDC/USDT,0.9989,0.999,0.9988,0.9988,961350.61,960302.6539,742
1.60465E+12,06-11-20,08:00:00,USDC/USDT,0.9984,0.9989,0.9979,0.9988,1907749.81,1904752.768,1614
1.60465E+12,06-11-20,07:00:00,USDC/USDT,0.9988,0.9989,0.9981,0.9984,1200336.92,1198500.66,1133
1.60464E+12,06-11-20,06:00:00,USDC/USDT,0.9988,0.999,0.9986,0.9989,1190298.41,1188993.549,648
1.60464E+12,06-11-20,05:00:00,USDC/USDT,0.9987,0.9989,0.9982,0.9988,1018495.78,1017041.908,777
1.60464E+12,06-11-20,04:00:00,USDC/USDT,0.9987,0.999,0.9986,0.9987,1048023.63,1046805.47,773
1.60463E+12,06-11-20,03:00:00,USDC/USDT,0.9986,0.9988,0.9982,0.9988,2372718.15,2369454.868,1810
1.60463E+12,06-11-20,02:00:00,USDC/USDT,0.9987,0.9988,0.9984,0.9985,1946200.67,1943423.071,2231
1.60462E+12,06-11-20,01:00:00,USDC/USDT,0.9988,0.9994,0.9985,0.9987,2944321.63,2940975.72,1892
1.60462E+12,06-11-20,00:00:00,USDC/USDT,0.9984,0.999,0.9982,0.9988,2014627.28,2011853.357,1413
1.60462E+12,05-11-20,23:00:00,USDC/USDT,0.9985,0.9988,0.9983,0.9985,1910294.09,1907520.1,1228
1.60461E+12,05-11-20,22:00:00,USDC/USDT,0.9987,0.9989,0.9984,0.9985,1800434.41,1797968.561,1989
1.60461E+12,05-11-20,21:00:00,USDC/USDT,0.9987,0.9989,0.9984,0.9987,1882172.49,1879633.021,1516
1.60461E+12,05-11-20,20:00:00,USDC/USDT,0.9989,0.9989,0.9986,0.9987,1329248.87,1327555.132,919
1.6046E+12,05-11-20,19:00:00,USDC/USDT,0.999,0.999,0.9988,0.9988,1042230.1,1041103.71,939
1.6046E+12,05-11-20,18:00:00,USDC/USDT,0.999,0.9992,0.9989,0.9989,963001.9,962081.3977,939
1.6046E+12,05-11-20,17:00:00,USDC/USDT,0.9989,0.9993,0.9986,0.9991,2318536.69,2316051.558,1616
1.60459E+12,05-11-20,16:00:00,USDC/USDT,0.9989,0.9993,0.9987,0.9989,2391518.06,2388822.282,1535
1.60459E+12,05-11-20,15:00:00,USDC/USDT,0.9992,0.9993,0.9987,0.9989,2957289.15,2954153.852,3253
1.60458E+12,05-11-20,14:00:00,USDC/USDT,0.9989,0.9993,0.9989,0.9991,1733531.49,1731980.623,2314
1.60458E+12,05-11-20,13:00:00,USDC/USDT,0.9993,0.9994,0.9987,0.999,2421109.42,2418911.349,2258
1.60458E+12,05-11-20,12:00:00,USDC/USDT,0.9995,0.9996,0.9991,0.9993,2159801.31,2158301.959,2358
1.60457E+12,05-11-20,11:00:00,USDC/USDT,0.9992,0.9996,0.999,0.9995,1562458.69,1561428.788,1286
1.60457E+12,05-11-20,10:00:00,USDC/USDT,0.9989,0.9992,0.9987,0.9992,1212818.51,1211577.705,1365
1.60457E+12,05-11-20,09:00:00,USDC/USDT,0.9992,0.9993,0.9988,0.9988,769011.68,768253.0272,630
1.60456E+12,05-11-20,08:00:00,USDC/USDT,0.9988,0.9993,0.9987,0.9991,1523618.05,1521983.52,1229
1.60456E+12,05-11-20,07:00:00,USDC/USDT,0.9989,0.9992,0.9988,0.9989,1638036.25,1636453.268,1103
1.60456E+12,05-11-20,06:00:00,USDC/USDT,0.9992,0.9992,0.9989,0.999,573956.77,573398.1433,425
1.60455E+12,05-11-20,05:00:00,USDC/USDT,0.999,0.9993,0.999,0.9991,555209.27,554694.3696,490
1.60455E+12,05-11-20,04:00:00,USDC/USDT,0.9992,0.9992,0.999,0.999,477341.98,476904.9185,519
1.60455E+12,05-11-20,03:00:00,USDC/USDT,0.9992,0.9992,0.9989,0.9991,780235.02,779461.0621,673
1.60454E+12,05-11-20,02:00:00,USDC/USDT,0.999,0.9997,0.999,0.9991,1225358.53,1224372.496,788
1.60454E+12,05-11-20,01:00:00,USDC/USDT,0.9989,0.9991,0.9988,0.9991,521479.52,520948.9888,544
1.60453E+12,05-11-20,00:00:00,USDC/USDT,0.999,0.999,0.9988,0.9989,535237.32,534634.1916,542
1.60453E+12,04-11-20,23:00:00,USDC/USDT,0.9992,0.9992,0.9989,0.9989,752191.42,751447.099,516
1.60453E+12,04-11-20,22:00:00,USDC/USDT,0.9991,0.9995,0.9991,0.9992,843250.19,842676.4931,1009
1.60452E+12,04-11-20,21:00:00,USDC/USDT,0.9992,0.9993,0.9991,0.9992,588942.02,588423.7463,596
1.60452E+12,04-11-20,20:00:00,USDC/USDT,0.999,0.9993,0.9989,0.9992,1170917.11,1169773.688,831
1.60452E+12,04-11-20,19:00:00,USDC/USDT,0.9991,0.9991,0.9989,0.9989,811216.1,810372.4959,580
1.60451E+12,04-11-20,18:00:00,USDC/USDT,0.999,0.9993,0.9989,0.999,1223214.5,1222115.69,1244
1.60451E+12,04-11-20,17:00:00,USDC/USDT,0.9992,0.9993,0.9989,0.999,2857066.46,2854405.433,1928
1.60451E+12,04-11-20,16:00:00,USDC/USDT,0.9994,0.9997,0.9991,0.9991,2814137.66,2812002.364,2604
1.6045E+12,04-11-20,15:00:00,USDC/USDT,0.9995,0.9996,0.9993,0.9994,1671662.7,1670680.907,2219
1.6045E+12,04-11-20,14:00:00,USDC/USDT,0.9995,0.9997,0.9994,0.9995,1498890.83,1498213.023,1081
1.60449E+12,04-11-20,13:00:00,USDC/USDT,0.9995,0.9996,0.9994,0.9996,1383798.18,1383095.598,1473
1.60449E+12,04-11-20,12:00:00,USDC/USDT,0.9995,0.9996,0.9994,0.9995,880633.86,880192.7394,1273
1.60449E+12,04-11-20,11:00:00,USDC/USDT,0.9994,0.9997,0.9994,0.9995,715102.73,714751.3901,1169
1.60448E+12,04-11-20,10:00:00,USDC/USDT,0.9995,0.9996,0.9994,0.9994,638214.58,637901.0588,853
1.60448E+12,04-11-20,09:00:00,USDC/USDT,0.9996,0.9998,0.9995,0.9996,497855.43,497675.7566,383
1.60448E+12,04-11-20,08:00:00,USDC/USDT,0.9994,0.9996,0.9994,0.9995,473657.25,473427.7983,531
1.60447E+12,04-11-20,07:00:00,USDC/USDT,0.9995,0.9999,0.9993,0.9994,1257904.78,1257315.942,1132
1.60447E+12,04-11-20,06:00:00,USDC/USDT,0.9994,0.9996,0.9994,0.9994,835883.56,835452.8664,640
1.60447E+12,04-11-20,05:00:00,USDC/USDT,0.9993,0.9995,0.9992,0.9994,417408.64,417136.7759,410
1.60446E+12,04-11-20,04:00:00,USDC/USDT,0.9992,0.9995,0.9992,0.9993,643081.24,642645.8529,620
1.60446E+12,04-11-20,03:00:00,USDC/USDT,0.9996,0.9996,0.9992,0.9993,1274674.03,1273790.525,1939
1.60446E+12,04-11-20,02:00:00,USDC/USDT,0.9992,0.9997,0.9991,0.9996,1126173.3,1125438.016,625
1.60445E+12,04-11-20,01:00:00,USDC/USDT,0.9994,0.9996,0.9992,0.9992,687113.43,686713.9951,549
1.60445E+12,04-11-20,00:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9994,674778.58,674329.0238,1022
1.60444E+12,03-11-20,23:00:00,USDC/USDT,0.9995,0.9995,0.9992,0.9994,1298151.47,1297288.315,1489
1.60444E+12,03-11-20,22:00:00,USDC/USDT,0.9995,0.9997,0.9992,0.9996,884029.57,883605.6254,735
1.60444E+12,03-11-20,21:00:00,USDC/USDT,0.9994,0.9996,0.9994,0.9995,518042.23,517766.2231,356
1.60443E+12,03-11-20,20:00:00,USDC/USDT,0.9995,0.9995,0.9993,0.9995,614678.69,614342.5392,351
1.60443E+12,03-11-20,19:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9995,812703.24,812224.5056,1139
1.60443E+12,03-11-20,18:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9994,1203500.48,1202770.483,1960
1.60442E+12,03-11-20,17:00:00,USDC/USDT,0.9995,0.9996,0.9992,0.9994,1516036.86,1515149.266,1529
1.60442E+12,03-11-20,16:00:00,USDC/USDT,0.9993,0.9996,0.9992,0.9996,819858.35,819355.7444,685
1.60442E+12,03-11-20,15:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9994,1353533.84,1352621.914,818
1.60441E+12,03-11-20,14:00:00,USDC/USDT,0.9995,0.9995,0.9993,0.9994,1382889.5,1382072.569,1422
1.60441E+12,03-11-20,13:00:00,USDC/USDT,0.9994,0.9996,0.9992,0.9995,2440849.92,2439373.745,2008
1.6044E+12,03-11-20,12:00:00,USDC/USDT,0.9997,0.9997,0.9994,0.9994,1003488.34,1003035.045,673
1.6044E+12,03-11-20,11:00:00,USDC/USDT,0.9999,0.9999,0.9996,0.9996,480416.07,480307.3314,381
1.6044E+12,03-11-20,10:00:00,USDC/USDT,0.9997,1,0.9997,0.9998,536602.91,536521.5773,424
1.60439E+12,03-11-20,09:00:00,USDC/USDT,0.9997,1,0.9995,0.9997,1250971.97,1250577.888,1513
1.60439E+12,03-11-20,08:00:00,USDC/USDT,0.9998,0.9999,0.9994,0.9996,1253757.17,1253255.373,1374
1.60439E+12,03-11-20,07:00:00,USDC/USDT,0.9997,0.9999,0.9996,0.9998,582200.77,582010.4599,405
1.60438E+12,03-11-20,06:00:00,USDC/USDT,0.9995,0.9999,0.9994,0.9997,783322.82,783004.914,582
1.60438E+12,03-11-20,05:00:00,USDC/USDT,0.9996,0.9997,0.9993,0.9996,530491.29,530208.3767,545
1.60438E+12,03-11-20,04:00:00,USDC/USDT,0.9993,0.9998,0.9993,0.9996,888928.28,888515.3705,839
1.60437E+12,03-11-20,03:00:00,USDC/USDT,0.9992,0.9997,0.9992,0.9994,1225499.83,1224706.098,1354
1.60437E+12,03-11-20,02:00:00,USDC/USDT,0.9994,0.9997,0.9992,0.9993,907883.37,907360.5175,827
1.60437E+12,03-11-20,01:00:00,USDC/USDT,0.9995,0.9995,0.9993,0.9994,407248.65,406999.603,358
1.60436E+12,03-11-20,00:00:00,USDC/USDT,0.9992,0.9995,0.9991,0.9995,437905.14,437604.5413,528
1.60436E+12,02-11-20,23:00:00,USDC/USDT,0.9994,0.9995,0.9991,0.9991,1057800.38,1056935.144,709
1.60435E+12,02-11-20,22:00:00,USDC/USDT,0.9992,0.9995,0.9991,0.9994,1061327.49,1060593.376,1194
1.60435E+12,02-11-20,21:00:00,USDC/USDT,0.9993,0.9994,0.9992,0.9992,816602.71,816023.8721,500
1.60435E+12,02-11-20,20:00:00,USDC/USDT,0.9994,0.9997,0.9992,0.9994,1405198.59,1404349.835,1278
1.60434E+12,02-11-20,19:00:00,USDC/USDT,0.9994,0.9996,0.9993,0.9995,405227.53,405009.4518,332
1.60434E+12,02-11-20,18:00:00,USDC/USDT,0.9995,0.9996,0.9993,0.9994,797616.24,797142.9648,602
1.60434E+12,02-11-20,17:00:00,USDC/USDT,0.9994,0.9996,0.9993,0.9995,1496495.27,1495649.794,496
1.60433E+12,02-11-20,16:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9995,1311722.62,1310943.249,653
1.60433E+12,02-11-20,15:00:00,USDC/USDT,0.9993,1,0.9992,0.9995,1357441,1356810.088,853
1.60433E+12,02-11-20,14:00:00,USDC/USDT,0.9996,0.9998,0.9993,0.9993,2567087.89,2565631.914,2064
1.60432E+12,02-11-20,13:00:00,USDC/USDT,0.9993,0.9997,0.9992,0.9996,1961959.62,1960885.004,1235
1.60432E+12,02-11-20,12:00:00,USDC/USDT,0.9992,0.9995,0.9991,0.9993,1225671.86,1224793.666,1446
1.60431E+12,02-11-20,11:00:00,USDC/USDT,0.9993,1.0001,0.999,0.9993,4578787.1,4577078.727,1753
1.60431E+12,02-11-20,10:00:00,USDC/USDT,0.9991,0.9994,0.9991,0.9993,1089209.45,1088342.164,942
1.60431E+12,02-11-20,09:00:00,USDC/USDT,0.9991,0.9994,0.9989,0.9993,908060,907321.0205,1064
1.6043E+12,02-11-20,08:00:00,USDC/USDT,0.9992,0.9995,0.9989,0.9991,1740242.51,1738778.268,1687
1.6043E+12,02-11-20,07:00:00,USDC/USDT,0.9992,0.9995,0.9992,0.9993,915184.55,914560.4715,551
1.6043E+12,02-11-20,06:00:00,USDC/USDT,0.9993,0.9995,0.9992,0.9993,503834.17,503495.5551,447
1.60429E+12,02-11-20,05:00:00,USDC/USDT,0.9992,0.9996,0.9992,0.9993,920292.02,919701.5307,585
1.60429E+12,02-11-20,04:00:00,USDC/USDT,0.9991,0.9993,0.9989,0.9992,533189.58,532702.3264,408
1.60429E+12,02-11-20,03:00:00,USDC/USDT,0.9991,0.9992,0.9988,0.9991,1359219.47,1357859.896,1695
1.60428E+12,02-11-20,02:00:00,USDC/USDT,0.9993,0.9994,0.9988,0.999,1381624.35,1380344.418,1403
1.60428E+12,02-11-20,01:00:00,USDC/USDT,0.9993,0.9995,0.9989,0.9993,2802226.14,2799774.581,1781
1.60428E+12,02-11-20,00:00:00,USDC/USDT,0.9994,0.9994,0.9991,0.9993,1261138.93,1260222.304,1418
1.60427E+12,01-11-20,23:00:00,USDC/USDT,0.9992,0.9994,0.999,0.9994,1256707.27,1255700.694,1151
1.60427E+12,01-11-20,22:00:00,USDC/USDT,0.9994,0.9998,0.9991,0.9993,1041790.44,1041174.974,686
1.60426E+12,01-11-20,21:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9994,586118.39,585727.9397,563
1.60426E+12,01-11-20,20:00:00,USDC/USDT,0.9994,0.9994,0.9992,0.9994,466261.27,465928.1926,401
1.60426E+12,01-11-20,19:00:00,USDC/USDT,0.9994,0.9995,0.9991,0.9993,601301.23,600929.4429,573
1.60425E+12,01-11-20,18:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9994,589791.46,589428.1079,474
1.60425E+12,01-11-20,17:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9993,138848.09,138743.1422,222
1.60425E+12,01-11-20,16:00:00,USDC/USDT,0.9993,0.9996,0.9991,0.9992,794305.15,793710.7265,566
1.60424E+12,01-11-20,15:00:00,USDC/USDT,0.9993,0.9994,0.9991,0.9993,634312.01,633822.6413,363
1.60424E+12,01-11-20,14:00:00,USDC/USDT,0.9992,0.9995,0.9991,0.9993,337074.02,336838.6302,302
1.60424E+12,01-11-20,13:00:00,USDC/USDT,0.9992,0.9993,0.999,0.9992,838849.43,838076.4953,311
1.60423E+12,01-11-20,12:00:00,USDC/USDT,0.9991,0.9995,0.999,0.9992,640871.45,640352.7608,452
1.60423E+12,01-11-20,11:00:00,USDC/USDT,0.9991,0.9995,0.999,0.9991,446099.84,445760.2758,406
1.60422E+12,01-11-20,10:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9991,463208.76,462851.0913,301
1.60422E+12,01-11-20,09:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9992,352712.66,352430.8164,324
1.60422E+12,01-11-20,08:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9992,210108.05,209946.8664,202
1.60421E+12,01-11-20,07:00:00,USDC/USDT,0.9994,0.9994,0.9991,0.9992,309398.96,309168.4365,291
1.60421E+12,01-11-20,06:00:00,USDC/USDT,0.9991,0.9995,0.999,0.9993,1110971.19,1110175.97,707
1.60421E+12,01-11-20,05:00:00,USDC/USDT,0.9991,0.9992,0.9988,0.9991,984857.4,983951.4662,1218
1.6042E+12,01-11-20,04:00:00,USDC/USDT,0.9991,0.9993,0.999,0.9992,942779.02,941932.6689,971
1.6042E+12,01-11-20,03:00:00,USDC/USDT,0.9991,0.9991,0.9989,0.999,563723.71,563183.7366,689
1.6042E+12,01-11-20,02:00:00,USDC/USDT,0.9991,0.9992,0.9988,0.999,582045.22,581492.7841,887
1.60419E+12,01-11-20,01:00:00,USDC/USDT,0.999,0.9992,0.9989,0.9991,807584.5,806848.8145,1051
1.60419E+12,01-11-20,00:00:00,USDC/USDT,0.999,0.9995,0.9989,0.999,1710089.52,1708619.728,1071
1.60419E+12,31-10-20,23:00:00,USDC/USDT,0.9991,0.9992,0.999,0.999,537543.21,537031.8292,483
1.60418E+12,31-10-20,22:00:00,USDC/USDT,0.999,0.9992,0.999,0.9991,422729.45,422344.5455,333
1.60418E+12,31-10-20,21:00:00,USDC/USDT,0.9991,0.9995,0.999,0.999,600971.92,600454.0576,552
1.60417E+12,31-10-20,20:00:00,USDC/USDT,0.9991,0.9992,0.999,0.9991,370056.67,369711.4318,238
1.60417E+12,31-10-20,19:00:00,USDC/USDT,0.999,0.9993,0.999,0.9991,305609.25,305332.9762,300
1.60417E+12,31-10-20,18:00:00,USDC/USDT,0.9992,0.9992,0.999,0.999,275158.31,274900.3257,360
1.60416E+12,31-10-20,17:00:00,USDC/USDT,0.9991,0.9992,0.999,0.9991,518150.35,517668.7114,465
1.60416E+12,31-10-20,16:00:00,USDC/USDT,0.9993,0.9994,0.999,0.9991,449908.57,449540.4292,439
1.60416E+12,31-10-20,15:00:00,USDC/USDT,0.9995,0.9996,0.9992,0.9994,508750.15,508412.7591,565
1.60415E+12,31-10-20,14:00:00,USDC/USDT,0.9993,0.9997,0.9992,0.9995,753519.6,753071.8268,807
1.60415E+12,31-10-20,13:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9993,432299.14,432036.2652,467
1.60415E+12,31-10-20,12:00:00,USDC/USDT,0.9994,0.9996,0.9993,0.9994,687829.25,687435.203,525
1.60414E+12,31-10-20,11:00:00,USDC/USDT,0.9994,0.9996,0.9993,0.9995,535218.75,534901.3257,524
1.60414E+12,31-10-20,10:00:00,USDC/USDT,0.9994,0.9998,0.999,0.9995,1576472.73,1575489.952,1236
1.60413E+12,31-10-20,09:00:00,USDC/USDT,0.9995,0.9996,0.9991,0.9995,600861.66,600524.6067,535
1.60413E+12,31-10-20,08:00:00,USDC/USDT,0.9994,0.9998,0.9993,0.9995,754572.21,754288.3183,566
1.60413E+12,31-10-20,07:00:00,USDC/USDT,0.9994,0.9994,0.9993,0.9993,263956.97,263790.8255,213
1.60412E+12,31-10-20,06:00:00,USDC/USDT,0.9992,0.9994,0.9992,0.9993,304465.66,304246.4317,264
1.60412E+12,31-10-20,05:00:00,USDC/USDT,0.9992,0.9993,0.9991,0.9992,497341.05,496965.2305,425
1.60412E+12,31-10-20,04:00:00,USDC/USDT,0.9992,0.9993,0.999,0.9991,1161868.53,1160877.046,1152
1.60411E+12,31-10-20,03:00:00,USDC/USDT,0.9994,0.9995,0.9991,0.9991,1400535.55,1399430.965,435
1.60411E+12,31-10-20,02:00:00,USDC/USDT,0.9993,0.9998,0.9993,0.9994,407619.8,407416.0474,421
1.60411E+12,31-10-20,01:00:00,USDC/USDT,0.9994,0.9998,0.9993,0.9994,629247.89,628953.1703,646
1.6041E+12,31-10-20,00:00:00,USDC/USDT,0.9994,0.9995,0.999,0.9994,554456.26,554023.7037,549
1.6041E+12,30-10-20,23:00:00,USDC/USDT,0.999,0.9995,0.9989,0.9994,965612.09,964825.2845,810
1.6041E+12,30-10-20,22:00:00,USDC/USDT,0.9991,0.9992,0.9989,0.999,989570.22,988619.2336,752
1.60409E+12,30-10-20,21:00:00,USDC/USDT,0.9992,0.9993,0.999,0.999,623203.75,622662.6886,907
1.60409E+12,30-10-20,20:00:00,USDC/USDT,0.9991,0.9993,0.999,0.9992,613284.81,612752.345,620
1.60408E+12,30-10-20,19:00:00,USDC/USDT,0.9991,0.9992,0.999,0.9991,493285.88,492823.7372,457
1.60408E+12,30-10-20,18:00:00,USDC/USDT,0.9992,0.9993,0.999,0.9991,994789,993876.2245,969
1.60408E+12,30-10-20,17:00:00,USDC/USDT,0.9991,0.9996,0.9991,0.9992,1342133.14,1341140.563,1435
1.60407E+12,30-10-20,16:00:00,USDC/USDT,0.9992,0.9993,0.999,0.9991,1133058.43,1132052.946,1090
1.60407E+12,30-10-20,15:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9992,1229658.29,1228637.691,773
1.60407E+12,30-10-20,14:00:00,USDC/USDT,0.9993,0.9996,0.9991,0.9992,1331957.61,1330992.242,733
1.60406E+12,30-10-20,13:00:00,USDC/USDT,0.9994,0.9994,0.9992,0.9993,935486.28,934845.2653,609
1.60406E+12,30-10-20,12:00:00,USDC/USDT,0.9993,0.9995,0.9991,0.9994,1212121.51,1211224.803,804
1.60406E+12,30-10-20,11:00:00,USDC/USDT,0.9994,0.9995,0.9991,0.9993,1404368.37,1403370.696,898
1.60405E+12,30-10-20,10:00:00,USDC/USDT,0.9992,1,0.9991,0.9994,2375068.72,2373654.012,2694
1.60405E+12,30-10-20,09:00:00,USDC/USDT,0.9995,0.9997,0.9991,0.9992,2571030.76,2569229.164,2591
1.60404E+12,30-10-20,08:00:00,USDC/USDT,0.9995,0.9998,0.9993,0.9995,1444553.33,1443699.539,1282
1.60404E+12,30-10-20,07:00:00,USDC/USDT,0.9995,0.9999,0.9993,0.9996,1216515.93,1215971.828,968
1.60404E+12,30-10-20,06:00:00,USDC/USDT,0.9996,0.9997,0.9993,0.9995,1379699.06,1378948.201,926
1.60403E+12,30-10-20,05:00:00,USDC/USDT,0.9992,0.9996,0.9992,0.9996,808672.63,808219.4692,828
1.60403E+12,30-10-20,04:00:00,USDC/USDT,0.9994,0.9994,0.9992,0.9993,377127.86,376871.6138,494
1.60403E+12,30-10-20,03:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9993,1238047.27,1237294.822,1549
1.60402E+12,30-10-20,02:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9992,1874895.98,1873672.708,2099
1.60402E+12,30-10-20,01:00:00,USDC/USDT,0.9994,0.9996,0.9993,0.9994,940124.22,939561.2665,681
1.60402E+12,30-10-20,00:00:00,USDC/USDT,0.9993,0.9996,0.9992,0.9994,984477.46,983824.6942,712
1.60401E+12,29-10-20,23:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9994,1035096.91,1034301.076,603
1.60401E+12,29-10-20,22:00:00,USDC/USDT,0.9995,0.9996,0.9992,0.9992,788707.07,788169.949,565
1.60401E+12,29-10-20,21:00:00,USDC/USDT,0.9994,0.9998,0.9991,0.9995,911638.85,911119.0579,1127
1.604E+12,29-10-20,20:00:00,USDC/USDT,0.9993,1.0001,0.9992,0.9994,3157971.53,3157188.102,1389
1.604E+12,29-10-20,19:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9993,606151.84,605775.3065,482
1.60399E+12,29-10-20,18:00:00,USDC/USDT,0.9993,0.9995,0.9991,0.9995,1108658.23,1107852.174,902
1.60399E+12,29-10-20,17:00:00,USDC/USDT,0.9992,0.9994,0.9991,0.9993,1916442.7,1914948.177,1150
1.60399E+12,29-10-20,16:00:00,USDC/USDT,0.9994,0.9995,0.9992,0.9992,2963744.02,2961661.198,1459
1.60398E+12,29-10-20,15:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9995,2408017.84,2406487.812,1122
1.60398E+12,29-10-20,14:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9993,3556644.81,3554428.312,966
1.60398E+12,29-10-20,13:00:00,USDC/USDT,0.9994,0.9995,0.9993,0.9994,2183674.04,2182352.645,921
1.60397E+12,29-10-20,12:00:00,USDC/USDT,0.9997,0.9997,0.9993,0.9994,1308837.63,1308202.96,1276
1.60397E+12,29-10-20,11:00:00,USDC/USDT,0.9999,0.9999,0.9996,0.9996,1220696.46,1220415.969,1821
1.60397E+12,29-10-20,10:00:00,USDC/USDT,0.9999,0.9999,0.9996,0.9999,1244099.83,1243853.983,1768
1.60396E+12,29-10-20,09:00:00,USDC/USDT,0.9998,0.9999,0.9997,0.9998,563582.94,563476.1539,812
1.60396E+12,29-10-20,08:00:00,USDC/USDT,0.9999,1.0002,0.9997,0.9998,932740.72,932672.7941,769
1.60395E+12,29-10-20,07:00:00,USDC/USDT,0.9999,1.0001,0.9998,0.9999,626723.87,626709.8459,379
1.60395E+12,29-10-20,06:00:00,USDC/USDT,0.9998,1.0001,0.9994,0.9999,642043.34,641912.5542,461
1.60395E+12,29-10-20,05:00:00,USDC/USDT,0.9997,0.9999,0.9994,0.9997,560840.23,560672.407,389
1.60394E+12,29-10-20,04:00:00,USDC/USDT,1,1,0.9995,0.9996,366734.24,366636.6105,289
